epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
119,2697.58,0.29251,0.37324,1.02525,0.60661,0.73257,0.72029,0.54809,1.3095,1.36453,1.64965,0.000145898,0.000145898,0.000145898
120,2717.25,0.28941,0.36482,1.02952,0.63039,0.68221,0.68989,0.50485,1.41909,1.45544,1.74089,0.000144161,0.000144161,0.000144161
121,2736.76,0.29517,0.37404,1.0278,0.55883,0.68915,0.68229,0.5228,1.27284,1.37911,1.63093,0.000142425,0.000142425,0.000142425
122,2756.06,0.30119,0.38522,1.03908,0.53708,0.7329,0.68442,0.51843,1.32273,1.46677,1.66399,0.000140688,0.000140688,0.000140688
123,2776,0.2983,0.38916,1.03728,0.57489,0.70849,0.68886,0.5033,1.34629,1.4188,1.6802,0.000138952,0.000138952,0.000138952
124,2795.23,0.30058,0.38575,1.04002,0.52062,0.75197,0.67062,0.5019,1.33181,1.44844,1.64867,0.000137215,0.000137215,0.000137215
125,2814.61,0.28375,0.35555,1.01536,0.58728,0.65916,0.67534,0.50628,1.31007,1.4096,1.65481,0.000135479,0.000135479,0.000135479
126,2834.23,0.27992,0.35848,1.02465,0.56184,0.75524,0.69856,0.51029,1.36163,1.4416,1.68157,0.000133742,0.000133742,0.000133742
127,2853.81,0.29255,0.36756,1.02743,0.53797,0.70294,0.63661,0.47413,1.40282,1.61312,1.70677,0.000132006,0.000132006,0.000132006
128,2873.31,0.28434,0.37492,1.0315,0.59739,0.72017,0.66722,0.48775,1.37151,1.44661,1.6826,0.00013027,0.00013027,0.00013027
129,2893.66,0.28255,0.36972,1.02776,0.59592,0.738,0.68445,0.46967,1.53397,1.45379,1.82772,0.000128533,0.000128533,0.000128533
130,2913.7,0.26592,0.34534,1.01429,0.63057,0.6695,0.66651,0.48971,1.41347,1.3529,1.72491,0.000126797,0.000126797,0.000126797
131,2933.37,0.28331,0.36308,1.03084,0.63736,0.66161,0.70504,0.49938,1.46034,1.38451,1.72906,0.00012506,0.00012506,0.00012506
132,2953.19,0.27996,0.3596,1.02808,0.5629,0.67304,0.63485,0.46077,1.41999,1.47571,1.70535,0.000123324,0.000123324,0.000123324
133,2972.56,0.28683,0.36254,1.03055,0.68316,0.64329,0.69608,0.50325,1.44362,1.40404,1.75647,0.000121587,0.000121587,0.000121587
134,2991.91,0.27858,0.36577,1.02197,0.60609,0.69134,0.68503,0.49235,1.44778,1.4755,1.76987,0.000119851,0.000119851,0.000119851
135,3011.2,0.29377,0.36332,1.03394,0.67114,0.64932,0.67232,0.48028,1.48063,1.45364,1.79078,0.000118114,0.000118114,0.000118114
136,3030.77,0.28542,0.36636,1.02633,0.62253,0.71886,0.68797,0.49532,1.39844,1.37299,1.73562,0.000116378,0.000116378,0.000116378
137,3049.87,0.28131,0.34767,1.02888,0.59855,0.68283,0.68922,0.50155,1.39159,1.3809,1.70523,0.000114641,0.000114641,0.000114641
138,3068.84,0.2917,0.36635,1.03167,0.67776,0.64793,0.71389,0.50382,1.40977,1.37545,1.71454,0.000112905,0.000112905,0.000112905
139,3088.06,0.28376,0.35466,1.02088,0.71387,0.62373,0.71493,0.50678,1.42914,1.37768,1.76581,0.000111169,0.000111169,0.000111169
140,3107.46,0.28659,0.36503,1.03532,0.62374,0.66853,0.70996,0.50252,1.40758,1.40103,1.72524,0.000109432,0.000109432,0.000109432
141,3126.63,0.27189,0.34585,1.01915,0.56648,0.73001,0.69465,0.49371,1.39296,1.46764,1.7191,0.000107696,0.000107696,0.000107696
142,3146.84,0.27693,0.35016,1.02452,0.6345,0.64042,0.70071,0.48256,1.43924,1.51226,1.72027,0.000105959,0.000105959,0.000105959
143,3167.09,0.28405,0.36688,1.02414,0.63525,0.6399,0.69862,0.48576,1.50982,1.47616,1.78687,0.000104223,0.000104223,0.000104223
144,3187.66,0.27264,0.35652,1.02096,0.67135,0.66064,0.69873,0.51328,1.37079,1.46016,1.69221,0.000102486,0.000102486,0.000102486
145,3207.38,0.26711,0.33729,1.01225,0.67393,0.65196,0.70403,0.51352,1.39649,1.49632,1.73723,0.00010075,0.00010075,0.00010075
146,3227.19,0.28612,0.35917,1.02,0.72891,0.65913,0.72785,0.51784,1.41946,1.38703,1.72454,9.90133e-05,9.90133e-05,9.90133e-05
147,3246.89,0.27772,0.34731,1.02962,0.7042,0.68945,0.73398,0.51937,1.4244,1.35825,1.71737,9.72768e-05,9.72768e-05,9.72768e-05
148,3267.47,0.27904,0.35084,1.01617,0.67815,0.6829,0.72668,0.52664,1.33578,1.33038,1.68927,9.55404e-05,9.55404e-05,9.55404e-05
149,3287.38,0.27142,0.34324,1.01868,0.6649,0.72292,0.7415,0.52534,1.41573,1.34017,1.72819,9.38039e-05,9.38039e-05,9.38039e-05
