epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
60,5032.66,0.28394,0.34168,1.05043,0.70497,0.70794,0.707,0.50486,1.34123,1.15472,1.62301,0.0018881,0.0018881,0.0018881
61,5115.76,0.28406,0.33959,1.05476,0.69349,0.69564,0.71151,0.49222,1.5099,1.28077,1.77156,0.0018749,0.0018749,0.0018749
62,5198.83,0.28265,0.33567,1.0518,0.70439,0.6992,0.68855,0.52025,1.26374,1.16045,1.57554,0.0018617,0.0018617,0.0018617
63,5282,0.28078,0.32835,1.04564,0.65378,0.69754,0.69437,0.51025,1.37893,1.18362,1.65389,0.0018485,0.0018485,0.0018485
64,5365,0.27842,0.32291,1.0477,0.67103,0.71091,0.7004,0.53675,1.25392,1.16934,1.54336,0.0018353,0.0018353,0.0018353
65,5448.45,0.27049,0.3197,1.04208,0.62053,0.7211,0.69491,0.52022,1.22723,1.11018,1.55096,0.00182209,0.00182209,0.00182209
66,5535.19,0.27481,0.3083,1.04083,0.65378,0.73877,0.71812,0.54444,1.23471,1.10656,1.55706,0.00180889,0.00180889,0.00180889
67,5622.11,0.26587,0.30004,1.03308,0.66968,0.68626,0.72634,0.55892,1.21903,1.10863,1.5768,0.00179569,0.00179569,0.00179569
68,5708.99,0.27013,0.32134,1.04205,0.70108,0.7117,0.70735,0.53427,1.2269,1.14595,1.57294,0.00178249,0.00178249,0.00178249
69,5794.25,0.27878,0.32292,1.04963,0.67867,0.76858,0.72212,0.53957,1.23507,1.132,1.57889,0.00176929,0.00176929,0.00176929
70,5878.44,0.27937,0.32124,1.04268,0.64662,0.68451,0.65427,0.48762,1.26795,1.20898,1.6064,0.00175609,0.00175609,0.00175609
71,5962.22,0.27611,0.31831,1.04776,0.64014,0.74575,0.6718,0.50383,1.2858,1.19563,1.57693,0.00174288,0.00174288,0.00174288
72,6045.82,0.28096,0.32846,1.04625,0.64124,0.70672,0.64586,0.47958,1.19517,1.25146,1.56916,0.00172968,0.00172968,0.00172968
73,6129.48,0.25747,0.31364,1.02414,0.66457,0.69148,0.65105,0.47068,1.33786,1.25343,1.6651,0.00171648,0.00171648,0.00171648
74,6213.1,0.27155,0.31298,1.03981,0.58849,0.67618,0.61631,0.45319,1.26618,1.39992,1.54397,0.00170328,0.00170328,0.00170328
75,6296.62,0.27567,0.32817,1.04138,0.66561,0.70836,0.67656,0.51173,1.26974,1.20516,1.57508,0.00169008,0.00169008,0.00169008
76,6380.24,0.26733,0.31258,1.03335,0.6991,0.69074,0.67968,0.50371,1.27295,1.22849,1.60004,0.00167688,0.00167688,0.00167688
77,6463.82,0.26354,0.30094,1.02748,0.68489,0.70424,0.72223,0.52398,1.30002,1.14776,1.58735,0.00166367,0.00166367,0.00166367
78,6547.52,0.26741,0.29999,1.03611,0.66115,0.70272,0.69885,0.52261,1.26903,1.28549,1.54092,0.00165047,0.00165047,0.00165047
79,6631.08,0.26794,0.2934,1.0368,0.69181,0.65287,0.67678,0.5036,1.28441,1.19356,1.54382,0.00163727,0.00163727,0.00163727
80,6714.73,0.25724,0.29754,1.02545,0.67283,0.74602,0.71959,0.52128,1.37263,1.16032,1.66162,0.00162407,0.00162407,0.00162407
81,6798.61,0.26476,0.3094,1.03704,0.64917,0.70715,0.70175,0.50632,1.40257,1.19147,1.65834,0.00161087,0.00161087,0.00161087
82,6882.22,0.26493,0.31377,1.03746,0.72522,0.66822,0.70103,0.53208,1.28783,1.16366,1.60049,0.00159767,0.00159767,0.00159767
83,6965.98,0.26023,0.30392,1.03339,0.63147,0.68917,0.65336,0.48982,1.2655,1.31799,1.58677,0.00158446,0.00158446,0.00158446
