epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
78,1441.26,0.37518,0.44296,1.10132,0.66994,0.61371,0.66998,0.47684,1.41705,1.53503,1.6876,0.0061885,0.0061885,0.0061885
79,1459.13,0.36986,0.43354,1.09239,0.60397,0.67736,0.62796,0.42235,1.62011,1.75637,1.8739,0.006139,0.006139,0.006139
80,1476.97,0.36051,0.43825,1.08359,0.57662,0.70305,0.68484,0.45666,1.48557,1.51624,1.74836,0.0060895,0.0060895,0.0060895
81,1494.91,0.35675,0.4408,1.08684,0.56014,0.63461,0.65968,0.47398,1.57373,1.88344,1.84622,0.00604,0.00604,0.00604
82,1512.79,0.37541,0.44645,1.10466,0.53103,0.65621,0.58975,0.41126,1.63713,1.94001,1.92642,0.0059905,0.0059905,0.0059905
83,1530.67,0.35967,0.4405,1.08613,0.59671,0.63389,0.63296,0.44492,1.47464,1.49606,1.7122,0.005941,0.005941,0.005941
84,1548.7,0.36064,0.43765,1.08906,0.54231,0.58428,0.52891,0.40824,1.41909,1.90447,1.82037,0.0058915,0.0058915,0.0058915
85,1566.57,0.35682,0.44717,1.08554,0.62134,0.65236,0.62835,0.4682,1.33872,1.56413,1.69552,0.005842,0.005842,0.005842
86,1584.5,0.35781,0.42487,1.08419,0.64963,0.64181,0.6533,0.44782,1.49758,1.57395,1.74328,0.0057925,0.0057925,0.0057925
87,1602.5,0.36043,0.43254,1.08617,0.58782,0.66869,0.691,0.46756,1.60617,1.70944,1.8707,0.005743,0.005743,0.005743
88,1620.51,0.37738,0.45146,1.10662,0.59009,0.72447,0.66659,0.47869,1.42937,1.4487,1.71828,0.0056935,0.0056935,0.0056935
89,1638.42,0.35081,0.42928,1.08072,0.69665,0.70734,0.70945,0.49316,1.43088,1.38543,1.71835,0.005644,0.005644,0.005644
90,1656.4,0.34509,0.40685,1.0713,0.7236,0.5949,0.66578,0.48818,1.43068,1.45062,1.71696,0.0055945,0.0055945,0.0055945
91,1674.35,0.35539,0.43656,1.09595,0.59063,0.68859,0.69709,0.49143,1.44239,1.37345,1.69717,0.005545,0.005545,0.005545
92,1692.38,0.35516,0.44325,1.09356,0.63532,0.6312,0.64933,0.41349,1.48367,1.46304,1.78065,0.0054955,0.0054955,0.0054955
93,1710.37,0.33865,0.41866,1.06637,0.62192,0.63744,0.64475,0.4443,1.45051,1.53348,1.71706,0.005446,0.005446,0.005446
94,1728.27,0.34615,0.42446,1.08366,0.62997,0.65943,0.65972,0.46548,1.40019,1.4852,1.70307,0.0053965,0.0053965,0.0053965
95,1746.17,0.33621,0.42448,1.07299,0.65436,0.67876,0.61118,0.43999,1.39753,1.48781,1.6945,0.005347,0.005347,0.005347
96,1764.15,0.3507,0.41852,1.08,0.64673,0.74518,0.69383,0.48483,1.3836,1.4086,1.66592,0.0052975,0.0052975,0.0052975
97,1782.04,0.3467,0.41397,1.08243,0.63077,0.72614,0.66112,0.47274,1.27007,1.56991,1.5658,0.005248,0.005248,0.005248
98,1799.97,0.34284,0.41679,1.07938,0.65382,0.66822,0.68353,0.51738,1.28302,1.50628,1.58863,0.0051985,0.0051985,0.0051985
99,1817.82,0.32716,0.39616,1.06711,0.71822,0.59485,0.67248,0.4832,1.39418,1.49472,1.67367,0.005149,0.005149,0.005149
100,1835.69,0.33438,0.39821,1.0685,0.59045,0.6791,0.60321,0.45249,1.31876,1.53911,1.60928,0.0050995,0.0050995,0.0050995
101,1853.64,0.33836,0.4132,1.07076,0.6164,0.61527,0.61561,0.43593,1.41063,1.38442,1.6427,0.00505,0.00505,0.00505
102,1871.49,0.33083,0.39365,1.07126,0.56303,0.73027,0.63472,0.46951,1.31858,1.46558,1.62846,0.0050005,0.0050005,0.0050005
103,1889.36,0.33986,0.40637,1.08041,0.59199,0.64739,0.65475,0.4924,1.4152,1.45009,1.6569,0.004951,0.004951,0.004951
104,1907.31,0.33835,0.40182,1.07618,0.56397,0.68522,0.672,0.50268,1.37149,1.51602,1.66829,0.0049015,0.0049015,0.0049015
105,1925.16,0.33601,0.40223,1.072,0.5818,0.77146,0.67314,0.48064,1.37047,1.52202,1.63896,0.004852,0.004852,0.004852
106,1943,0.33398,0.39337,1.06609,0.51821,0.66481,0.60691,0.43218,1.5387,1.74393,1.80723,0.0048025,0.0048025,0.0048025
107,1960.74,0.32391,0.39166,1.05973,0.69836,0.5547,0.65132,0.48444,1.47566,1.66761,1.82938,0.004753,0.004753,0.004753
108,1978.68,0.33663,0.41234,1.06746,0.56556,0.69994,0.6597,0.46546,1.42033,1.62592,1.69894,0.0047035,0.0047035,0.0047035
109,1996.61,0.32498,0.39329,1.06823,0.61542,0.75461,0.70397,0.50391,1.40062,1.33738,1.64553,0.004654,0.004654,0.004654
110,2014.54,0.32746,0.40859,1.06378,0.68668,0.62033,0.69586,0.48004,1.49871,1.41783,1.71965,0.0046045,0.0046045,0.0046045
111,2032.4,0.33463,0.41339,1.06453,0.56642,0.65407,0.62818,0.44246,1.34964,1.43161,1.59786,0.004555,0.004555,0.004555
112,2050.37,0.33755,0.39448,1.06934,0.54345,0.75037,0.6474,0.48632,1.29156,1.41248,1.60832,0.0045055,0.0045055,0.0045055
113,2068.29,0.31806,0.37489,1.05701,0.56307,0.70768,0.67929,0.4753,1.43408,1.55013,1.6995,0.004456,0.004456,0.004456
114,2086.24,0.31677,0.392,1.05869,0.63405,0.6533,0.64795,0.47577,1.28602,1.48319,1.56055,0.0044065,0.0044065,0.0044065
115,2104.16,0.32842,0.40548,1.07149,0.62685,0.72934,0.66396,0.49743,1.28759,1.42351,1.6059,0.004357,0.004357,0.004357
116,2122.11,0.31833,0.39246,1.06627,0.54749,0.72037,0.67569,0.48854,1.33252,1.39681,1.66464,0.0043075,0.0043075,0.0043075
