epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
71,3534.98,0.57545,0.69302,2.12168,0.58827,0.68852,0.67337,0.49886,2.78676,2.31651,3.44602,4.8176e-05,4.8176e-05,4.8176e-05
72,3583.71,0.58532,0.73207,2.11965,0.74339,0.67609,0.7186,0.52953,2.72856,2.37323,3.40243,4.78111e-05,4.78111e-05,4.78111e-05
73,3632.58,0.57452,0.6727,2.10811,0.6706,0.69016,0.74512,0.55328,2.6346,2.35277,3.29029,4.74462e-05,4.74462e-05,4.74462e-05
74,3681.39,0.55458,0.67206,2.08905,0.57244,0.57357,0.62337,0.43213,2.82798,2.66043,3.51662,4.70813e-05,4.70813e-05,4.70813e-05
75,3729.98,0.58771,0.69754,2.12607,0.69116,0.66434,0.73521,0.5247,2.88742,2.27286,3.48941,4.67164e-05,4.67164e-05,4.67164e-05
76,3778.57,0.58595,0.69724,2.11787,0.69216,0.68548,0.70036,0.49623,2.86321,2.32073,3.51405,4.63515e-05,4.63515e-05,4.63515e-05
77,3827.32,0.58919,0.69687,2.12518,0.58322,0.66709,0.65422,0.48701,2.90971,2.60231,3.53272,4.59865e-05,4.59865e-05,4.59865e-05
78,3875.94,0.55532,0.65381,2.09445,0.67794,0.64034,0.69295,0.50217,2.77618,2.41885,3.49438,4.56216e-05,4.56216e-05,4.56216e-05
79,3924.57,0.57855,0.63544,2.11258,0.67977,0.73302,0.70837,0.54708,2.47368,2.26176,3.16994,4.52567e-05,4.52567e-05,4.52567e-05
80,3973.23,0.56448,0.65049,2.08537,0.7281,0.61011,0.66985,0.46775,2.79226,2.48846,3.4255,4.48918e-05,4.48918e-05,4.48918e-05
81,4021.74,0.57268,0.68445,2.11907,0.79634,0.58302,0.68573,0.47334,2.76313,2.4624,3.44685,4.45269e-05,4.45269e-05,4.45269e-05
82,4070.27,0.57042,0.65093,2.10438,0.6163,0.71156,0.72023,0.53129,2.64537,2.23891,3.27911,4.4162e-05,4.4162e-05,4.4162e-05
83,4119.15,0.57127,0.68399,2.11076,0.68235,0.66589,0.66811,0.47733,2.66434,2.37627,3.33659,4.37971e-05,4.37971e-05,4.37971e-05
84,4168,0.59914,0.69079,2.13308,0.66349,0.66357,0.72136,0.54768,2.52234,2.28384,3.24871,4.34321e-05,4.34321e-05,4.34321e-05
85,4217.23,0.55182,0.63956,2.1022,0.72499,0.62052,0.65623,0.48949,2.54776,2.56465,3.20669,4.30672e-05,4.30672e-05,4.30672e-05
86,4265.85,0.57396,0.63961,2.10128,0.70732,0.6534,0.69093,0.51832,2.52644,2.41333,3.19554,4.27023e-05,4.27023e-05,4.27023e-05
87,4314.37,0.57663,0.66555,2.10838,0.61641,0.72503,0.67264,0.50044,2.65428,2.50249,3.32635,4.23374e-05,4.23374e-05,4.23374e-05
88,4362.88,0.55756,0.64638,2.09514,0.68051,0.67805,0.69502,0.48588,2.95276,2.64505,3.55987,4.19725e-05,4.19725e-05,4.19725e-05
89,4411.7,0.55707,0.64739,2.09237,0.64883,0.69492,0.68781,0.52827,2.53025,2.45179,3.23195,4.16076e-05,4.16076e-05,4.16076e-05
90,4460.32,0.54338,0.64554,2.0912,0.63915,0.70515,0.67769,0.49644,2.73436,2.43826,3.32684,4.12427e-05,4.12427e-05,4.12427e-05
91,4508.94,0.53673,0.62227,2.08311,0.66692,0.72386,0.70659,0.51487,2.67324,2.28596,3.31171,4.08777e-05,4.08777e-05,4.08777e-05
92,4557.53,0.53539,0.61614,2.07223,0.74018,0.60535,0.66697,0.48253,2.67591,2.51622,3.30988,4.05128e-05,4.05128e-05,4.05128e-05
93,4606.27,0.56663,0.63924,2.11427,0.78865,0.61442,0.71293,0.53177,2.63054,2.31841,3.27165,4.01479e-05,4.01479e-05,4.01479e-05
94,4655.15,0.5254,0.62545,2.08183,0.65576,0.67261,0.71318,0.51731,2.73017,2.2258,3.30298,3.9783e-05,3.9783e-05,3.9783e-05
95,4703.77,0.5651,0.62883,2.10218,0.73656,0.68577,0.72455,0.51771,2.82975,2.28382,3.40743,3.94181e-05,3.94181e-05,3.94181e-05
96,4752.56,0.5498,0.60633,2.0862,0.67937,0.62577,0.65664,0.48844,2.58887,2.61592,3.20998,3.90532e-05,3.90532e-05,3.90532e-05
97,4801.22,0.56233,0.61924,2.09583,0.66302,0.68224,0.67784,0.50482,2.54579,2.37292,3.22578,3.86883e-05,3.86883e-05,3.86883e-05
98,4849.94,0.5181,0.57924,2.07566,0.78473,0.61542,0.70393,0.53719,2.48646,2.49143,3.19321,3.83233e-05,3.83233e-05,3.83233e-05
99,4900.68,0.5449,0.58718,2.07588,0.74989,0.73511,0.75348,0.56264,2.56383,2.13678,3.26141,3.79584e-05,3.79584e-05,3.79584e-05
100,4951.61,0.52727,0.60716,2.07374,0.64433,0.58251,0.616,0.40488,2.82077,2.67431,3.47244,3.75935e-05,3.75935e-05,3.75935e-05
101,5003.83,0.53394,0.61382,2.08423,0.69987,0.62348,0.70368,0.51787,2.61281,2.29167,3.288,3.72286e-05,3.72286e-05,3.72286e-05
102,5056.53,0.55368,0.62243,2.09756,0.74823,0.62343,0.72902,0.5447,2.41471,2.13466,3.0658,3.68637e-05,3.68637e-05,3.68637e-05
103,5109.42,0.54282,0.61767,2.09339,0.75604,0.66668,0.73144,0.55747,2.46992,2.27055,3.10951,3.64988e-05,3.64988e-05,3.64988e-05
104,5162.46,0.53425,0.60194,2.07774,0.77021,0.64471,0.72124,0.52995,2.58402,2.06407,3.21111,3.61339e-05,3.61339e-05,3.61339e-05
105,5215,0.53139,0.60336,2.08129,0.69948,0.66763,0.68474,0.51851,2.47223,2.46164,3.17034,3.57689e-05,3.57689e-05,3.57689e-05
106,5267.68,0.53218,0.60418,2.0755,0.59907,0.684,0.6741,0.50139,2.3168,2.3872,3.1622,3.5404e-05,3.5404e-05,3.5404e-05
107,5320.44,0.52787,0.57468,2.08001,0.80268,0.60986,0.73095,0.55384,2.42946,2.23109,3.14123,3.50391e-05,3.50391e-05,3.50391e-05
108,5372.63,0.522,0.607,2.06465,0.75252,0.62725,0.68113,0.51319,2.44372,2.36234,3.13381,3.46742e-05,3.46742e-05,3.46742e-05
109,5425,0.51635,0.57847,2.05089,0.65887,0.69841,0.70094,0.53327,2.45391,2.35813,3.18158,3.43093e-05,3.43093e-05,3.43093e-05
110,5476.99,0.5027,0.56932,2.05255,0.76926,0.61324,0.70165,0.51537,2.63172,2.35015,3.27212,3.39444e-05,3.39444e-05,3.39444e-05
111,5529.21,0.53442,0.55501,2.08136,0.62347,0.69011,0.63544,0.46785,2.5486,2.42804,3.25522,3.35795e-05,3.35795e-05,3.35795e-05
112,5581.39,0.53732,0.58559,2.08386,0.68973,0.75504,0.74714,0.5807,2.2795,2.1411,3.05441,3.32145e-05,3.32145e-05,3.32145e-05
113,5633.62,0.53998,0.63105,2.09099,0.69489,0.70618,0.71436,0.54043,2.55919,2.31915,3.25284,3.28496e-05,3.28496e-05,3.28496e-05
114,5685.54,0.53664,0.61475,2.07847,0.67637,0.75915,0.72249,0.56779,2.35505,2.21652,3.07215,3.24847e-05,3.24847e-05,3.24847e-05
115,5737.94,0.52344,0.58635,2.06969,0.76684,0.7082,0.75675,0.58595,2.32231,2.22561,2.97764,3.21198e-05,3.21198e-05,3.21198e-05
116,5790.41,0.5178,0.58062,2.04621,0.82863,0.62045,0.71543,0.54343,2.48557,2.34779,3.11564,3.17549e-05,3.17549e-05,3.17549e-05
117,5842.61,0.53762,0.62138,2.09021,0.82647,0.69272,0.76988,0.57339,2.43414,2.0714,3.12804,3.139e-05,3.139e-05,3.139e-05
118,5895.16,0.51001,0.58427,2.07157,0.7097,0.71623,0.72234,0.54187,2.41485,2.394,3.1574,3.10251e-05,3.10251e-05,3.10251e-05
119,5947.53,0.50376,0.57215,2.0576,0.77145,0.63378,0.73715,0.55665,2.43506,2.18788,3.13236,3.06601e-05,3.06601e-05,3.06601e-05
120,6000.04,0.51256,0.55271,2.08423,0.67088,0.6796,0.71895,0.52549,2.48586,2.23183,3.2135,3.02952e-05,3.02952e-05,3.02952e-05
121,6052.51,0.50198,0.55468,2.0423,0.67124,0.62914,0.68239,0.51222,2.42919,2.44082,3.16197,2.99303e-05,2.99303e-05,2.99303e-05
122,6105.04,0.52944,0.60649,2.08751,0.83125,0.64606,0.72938,0.56235,2.39216,2.17326,3.15831,2.95654e-05,2.95654e-05,2.95654e-05
123,6157.38,0.51346,0.58279,2.07028,0.69069,0.68297,0.70485,0.52378,2.3702,2.2705,3.12236,2.92005e-05,2.92005e-05,2.92005e-05
124,6209.48,0.52191,0.58265,2.07901,0.78513,0.64371,0.72425,0.53418,2.46627,2.20968,3.15568,2.88356e-05,2.88356e-05,2.88356e-05
125,6261.65,0.50694,0.55975,2.05835,0.73409,0.68058,0.71858,0.55153,2.47625,2.15885,3.19837,2.84707e-05,2.84707e-05,2.84707e-05
126,6313.69,0.49258,0.53259,2.04559,0.75925,0.65271,0.71699,0.55631,2.40218,2.15152,3.11895,2.81058e-05,2.81058e-05,2.81058e-05
127,6365.7,0.50485,0.56997,2.07307,0.67024,0.7231,0.68237,0.52862,2.3687,2.31648,3.12854,2.77408e-05,2.77408e-05,2.77408e-05
128,6418.03,0.49162,0.56879,2.05868,0.67553,0.71274,0.70392,0.54218,2.34532,2.23305,3.05767,2.73759e-05,2.73759e-05,2.73759e-05
129,6470.18,0.48407,0.56359,2.05697,0.72322,0.66138,0.69234,0.5203,2.62075,2.27349,3.23838,2.7011e-05,2.7011e-05,2.7011e-05
130,6522.17,0.49757,0.56068,2.05926,0.76513,0.70049,0.7243,0.52884,2.71115,2.18803,3.28846,2.66461e-05,2.66461e-05,2.66461e-05
131,6574.04,0.48016,0.57662,2.03846,0.72561,0.62966,0.71047,0.53438,2.58815,2.30905,3.23634,2.62812e-05,2.62812e-05,2.62812e-05
132,6625.96,0.50773,0.55693,2.05739,0.74835,0.70648,0.72788,0.54193,2.62988,2.15698,3.22373,2.59163e-05,2.59163e-05,2.59163e-05
133,6677.85,0.49577,0.55344,2.05324,0.78205,0.7102,0.73373,0.54849,2.61638,2.04361,3.22562,2.55514e-05,2.55514e-05,2.55514e-05
134,6728.27,0.5146,0.56546,2.08063,0.81552,0.63176,0.75104,0.55442,2.61649,2.11312,3.26226,2.51864e-05,2.51864e-05,2.51864e-05
135,6779.93,0.50026,0.55074,2.06187,0.78389,0.69282,0.7589,0.56797,2.39926,2.08383,3.06087,2.48215e-05,2.48215e-05,2.48215e-05
136,6832.43,0.48807,0.5596,2.05455,0.74344,0.69996,0.72139,0.55234,2.41361,2.32686,3.06401,2.44566e-05,2.44566e-05,2.44566e-05
137,6886.26,0.49016,0.54929,2.05912,0.71487,0.71098,0.73059,0.55952,2.47734,2.15277,3.13964,2.40917e-05,2.40917e-05,2.40917e-05
138,6940.01,0.49763,0.55513,2.05878,0.75228,0.62261,0.71221,0.54818,2.43856,2.25072,3.10406,2.37268e-05,2.37268e-05,2.37268e-05
139,6994.06,0.50119,0.54782,2.06621,0.65413,0.72375,0.69872,0.54225,2.38981,2.36463,3.09188,2.33619e-05,2.33619e-05,2.33619e-05
140,7047.59,0.49106,0.54728,2.05627,0.75785,0.66971,0.72543,0.55917,2.39033,2.17905,3.10201,2.2997e-05,2.2997e-05,2.2997e-05
141,7100.45,0.4868,0.5205,2.04605,0.73987,0.68783,0.72489,0.54336,2.51712,2.13373,3.18551,2.2632e-05,2.2632e-05,2.2632e-05
142,7152.85,0.50509,0.54509,2.05848,0.81451,0.66057,0.73254,0.55897,2.46518,2.1559,3.14636,2.22671e-05,2.22671e-05,2.22671e-05
143,7205.51,0.48562,0.53107,2.04736,0.76757,0.6882,0.75274,0.5805,2.37405,2.09648,3.01301,2.19022e-05,2.19022e-05,2.19022e-05
144,7257.95,0.49509,0.56839,2.05906,0.79919,0.60295,0.7103,0.55678,2.34201,2.15102,2.99889,2.15373e-05,2.15373e-05,2.15373e-05
145,7310.29,0.47495,0.52829,2.04062,0.61232,0.74586,0.73277,0.57325,2.30955,2.14982,2.97264,2.11724e-05,2.11724e-05,2.11724e-05
