epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
62,3947.86,0.65629,0.76444,2.11174,0.72689,0.5955,0.68185,0.46629,3.00497,2.81317,3.65415,0.000152035,0.000152035,0.000152035
63,4005.19,0.67838,0.76338,2.10922,0.60561,0.60519,0.59553,0.41244,3.11269,3.04748,3.75899,0.000150957,0.000150957,0.000150957
64,4062.94,0.67091,0.73931,2.12677,0.56056,0.66971,0.60567,0.43876,2.93793,3.11583,3.57899,0.000149879,0.000149879,0.000149879
65,4120.55,0.6362,0.74947,2.09075,0.64863,0.64506,0.6718,0.45921,2.87987,2.84566,3.53989,0.000148801,0.000148801,0.000148801
66,4178.05,0.63774,0.72765,2.09793,0.57934,0.66717,0.66521,0.47104,3.09991,2.78779,3.7316,0.000147723,0.000147723,0.000147723
67,4235.69,0.62601,0.71027,2.08254,0.67864,0.6971,0.6693,0.47199,2.98943,2.70903,3.66049,0.000146645,0.000146645,0.000146645
68,4293.28,0.65171,0.79297,2.10232,0.63695,0.61658,0.63069,0.44883,3.18142,3.0817,3.76684,0.000145567,0.000145567,0.000145567
69,4350.7,0.64856,0.7647,2.10125,0.60444,0.66008,0.61469,0.44603,3.06908,3.10562,3.74495,0.000144489,0.000144489,0.000144489
70,4408.07,0.66793,0.7441,2.10597,0.56824,0.70059,0.65711,0.47569,2.84082,2.97812,3.49525,0.00014341,0.00014341,0.00014341
71,4465.58,0.64132,0.7495,2.09866,0.63659,0.63129,0.64468,0.45643,2.94298,2.70801,3.60953,0.000142332,0.000142332,0.000142332
72,4522.95,0.66235,0.76514,2.10844,0.66277,0.65202,0.67026,0.48052,2.95658,2.69847,3.61642,0.000141254,0.000141254,0.000141254
73,4580.55,0.63169,0.75364,2.08883,0.62392,0.73525,0.69933,0.50067,2.99108,2.70962,3.5942,0.000140176,0.000140176,0.000140176
