epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
58,2596.09,0.35827,0.39046,1.07945,0.67947,0.69962,0.68194,0.50204,1.21618,1.25352,1.52474,0.00608091,0.00608091,0.00608091
59,2640.34,0.34687,0.38438,1.07397,0.69177,0.74382,0.73315,0.54035,1.23811,1.21408,1.5639,0.00603898,0.00603898,0.00603898
60,2684.56,0.34781,0.3768,1.06404,0.72791,0.73557,0.73501,0.51489,1.31929,1.12359,1.6512,0.00599704,0.00599704,0.00599704
61,2728.68,0.34802,0.3827,1.07047,0.68409,0.67973,0.67501,0.49623,1.27324,1.30779,1.60868,0.00595511,0.00595511,0.00595511
62,2772.83,0.35107,0.39017,1.07798,0.61663,0.61224,0.63281,0.4491,1.31655,1.34582,1.65617,0.00591318,0.00591318,0.00591318
63,2816.89,0.34714,0.3862,1.07336,0.65173,0.74743,0.73102,0.52595,1.26084,1.16857,1.56315,0.00587125,0.00587125,0.00587125
64,2860.95,0.34691,0.37672,1.06892,0.62274,0.77757,0.6901,0.49812,1.3066,1.30735,1.62643,0.00582932,0.00582932,0.00582932
65,2905.01,0.34442,0.3645,1.07169,0.64881,0.715,0.67632,0.49601,1.32345,1.23765,1.64616,0.00578739,0.00578739,0.00578739
66,2949.22,0.33479,0.36927,1.06966,0.69862,0.70918,0.70221,0.52203,1.22259,1.15606,1.56736,0.00574546,0.00574546,0.00574546
67,2993.47,0.33396,0.3542,1.06802,0.69184,0.77401,0.74219,0.56402,1.17241,1.06629,1.53044,0.00570352,0.00570352,0.00570352
68,3037.7,0.33371,0.36418,1.06381,0.62543,0.71181,0.67973,0.49884,1.24465,1.21306,1.61595,0.00566159,0.00566159,0.00566159
69,3081.63,0.3395,0.37257,1.0634,0.69988,0.719,0.71105,0.51716,1.25649,1.16639,1.58547,0.00561966,0.00561966,0.00561966
70,3125.73,0.33116,0.37059,1.05474,0.68508,0.70734,0.6901,0.50762,1.28305,1.22151,1.58475,0.00557773,0.00557773,0.00557773
71,3169.97,0.33206,0.35892,1.05834,0.68257,0.7593,0.74042,0.55827,1.20342,1.19023,1.53592,0.0055358,0.0055358,0.0055358
72,3213.85,0.33369,0.36367,1.06198,0.66488,0.74123,0.71174,0.52591,1.21824,1.25451,1.56872,0.00549387,0.00549387,0.00549387
73,3257.7,0.33131,0.36424,1.06283,0.65578,0.64511,0.67992,0.54386,1.12284,1.26113,1.50125,0.00545194,0.00545194,0.00545194
74,3301.71,0.33085,0.36699,1.06421,0.83321,0.60321,0.72512,0.53932,1.31634,1.15268,1.6548,0.00541,0.00541,0.00541
75,3345.49,0.32973,0.35854,1.06487,0.70791,0.67018,0.72046,0.52368,1.39837,1.28857,1.73306,0.00536807,0.00536807,0.00536807
76,3389.74,0.32959,0.36168,1.06357,0.67749,0.69511,0.72301,0.54819,1.23932,1.33373,1.57609,0.00532614,0.00532614,0.00532614
77,3433.62,0.32288,0.35899,1.05527,0.68235,0.70445,0.64468,0.48611,1.22505,1.28098,1.59863,0.00528421,0.00528421,0.00528421
78,3477.89,0.31538,0.35837,1.04634,0.7157,0.66278,0.70935,0.5352,1.1797,1.23944,1.53254,0.00524228,0.00524228,0.00524228
79,3522.1,0.32447,0.34338,1.05243,0.71607,0.61763,0.6385,0.47744,1.19241,1.26539,1.55478,0.00520035,0.00520035,0.00520035
80,3566.12,0.31899,0.36173,1.04552,0.67504,0.72665,0.74574,0.56446,1.20111,1.11929,1.51284,0.00515842,0.00515842,0.00515842
81,3610.36,0.32178,0.3468,1.0574,0.59709,0.74611,0.72141,0.56101,1.25005,1.43012,1.53534,0.00511648,0.00511648,0.00511648
82,3654.37,0.31832,0.35336,1.05877,0.75132,0.70334,0.71336,0.55792,1.17231,1.20985,1.52349,0.00507455,0.00507455,0.00507455
83,3698.3,0.3187,0.35201,1.05571,0.69308,0.64775,0.66858,0.50154,1.30592,1.21791,1.62955,0.00503262,0.00503262,0.00503262
84,3742.47,0.30576,0.34446,1.04801,0.68733,0.67044,0.72201,0.54435,1.1747,1.12118,1.51916,0.00499069,0.00499069,0.00499069
85,3786.4,0.30954,0.34406,1.04724,0.66653,0.77504,0.71373,0.54367,1.18329,1.15992,1.50862,0.00494876,0.00494876,0.00494876
86,3830.46,0.30782,0.34224,1.04813,0.67554,0.77176,0.70147,0.52833,1.24173,1.12587,1.56993,0.00490683,0.00490683,0.00490683
87,3874.56,0.32334,0.35042,1.05424,0.69666,0.66716,0.70612,0.53015,1.2487,1.1812,1.56848,0.0048649,0.0048649,0.0048649
88,3918.73,0.32945,0.36336,1.06304,0.67628,0.73029,0.70984,0.53384,1.2597,1.14928,1.57541,0.00482296,0.00482296,0.00482296
89,3962.61,0.30495,0.34079,1.03892,0.68441,0.70581,0.72576,0.5514,1.18446,1.20144,1.51458,0.00478103,0.00478103,0.00478103
90,4006.89,0.29751,0.31628,1.03597,0.806,0.63056,0.75699,0.56698,1.25914,1.12053,1.64405,0.0047391,0.0047391,0.0047391
91,4051.04,0.31001,0.34297,1.05662,0.73682,0.65575,0.71092,0.53734,1.23055,1.1102,1.58539,0.00469717,0.00469717,0.00469717
92,4095,0.31099,0.33734,1.04985,0.70797,0.57155,0.65191,0.50443,1.18855,1.40402,1.54179,0.00465524,0.00465524,0.00465524
93,4139.08,0.29744,0.32371,1.03058,0.69764,0.74251,0.74094,0.56122,1.27361,1.07634,1.56085,0.00461331,0.00461331,0.00461331
94,4183.11,0.29386,0.33084,1.04122,0.74761,0.66172,0.70613,0.5239,1.29886,1.1456,1.61648,0.00457138,0.00457138,0.00457138
95,4227.03,0.28573,0.32212,1.02921,0.74902,0.75183,0.74977,0.58299,1.11218,1.01102,1.46271,0.00452944,0.00452944,0.00452944
96,4271.32,0.30952,0.32948,1.04289,0.70681,0.73851,0.75847,0.55532,1.24377,1.12945,1.58672,0.00448751,0.00448751,0.00448751
97,4315.32,0.29659,0.32032,1.04276,0.67857,0.75106,0.75456,0.57092,1.22794,1.13868,1.57113,0.00444558,0.00444558,0.00444558
98,4359.2,0.29517,0.32295,1.03667,0.76153,0.72446,0.76883,0.60674,1.10169,1.13651,1.44913,0.00440365,0.00440365,0.00440365
99,4403.51,0.28668,0.31395,1.03299,0.74139,0.7722,0.80076,0.603,1.15847,1.0352,1.46837,0.00436172,0.00436172,0.00436172
100,4447.5,0.28863,0.31646,1.02995,0.68933,0.73038,0.7492,0.58222,1.1716,1.0652,1.53542,0.00431979,0.00431979,0.00431979
101,4491.67,0.29633,0.3212,1.03583,0.80641,0.75656,0.77055,0.61088,1.10922,1.03699,1.46156,0.00427785,0.00427785,0.00427785
102,4535.97,0.29382,0.31763,1.03826,0.62378,0.75268,0.71377,0.55324,1.12271,1.16563,1.50585,0.00423592,0.00423592,0.00423592
103,4579.95,0.28977,0.31085,1.03668,0.71949,0.73281,0.74533,0.57607,1.1434,1.12578,1.4954,0.00419399,0.00419399,0.00419399
104,4624.17,0.29356,0.32415,1.04446,0.61436,0.7332,0.69377,0.52764,1.25539,1.14822,1.55595,0.00415206,0.00415206,0.00415206
105,4668.36,0.29165,0.31121,1.03272,0.69488,0.66922,0.72555,0.55801,1.13024,1.11055,1.45822,0.00411013,0.00411013,0.00411013
106,4712.72,0.28844,0.30911,1.03513,0.70968,0.76334,0.73385,0.57028,1.11804,1.06349,1.47796,0.0040682,0.0040682,0.0040682
107,4756.95,0.28922,0.30958,1.02974,0.68418,0.75805,0.71519,0.55768,1.14174,1.11997,1.46914,0.00402627,0.00402627,0.00402627
108,4800.98,0.298,0.31625,1.03661,0.65424,0.76868,0.72918,0.56136,1.12489,1.10762,1.48685,0.00398433,0.00398433,0.00398433
109,4845.04,0.28448,0.3043,1.03357,0.62894,0.70288,0.68774,0.52993,1.23732,1.22759,1.54742,0.0039424,0.0039424,0.0039424
110,4889.13,0.28139,0.31271,1.02449,0.64857,0.68702,0.69889,0.52936,1.19775,1.20951,1.52779,0.00390047,0.00390047,0.00390047
111,4933.14,0.28305,0.31548,1.02951,0.67642,0.71912,0.71808,0.56508,1.07865,1.06137,1.43071,0.00385854,0.00385854,0.00385854
112,4977.31,0.28837,0.31114,1.03313,0.6662,0.73001,0.73884,0.56676,1.08846,1.08965,1.44242,0.00381661,0.00381661,0.00381661
113,5021.56,0.27563,0.29256,1.02371,0.77536,0.743,0.7411,0.58403,1.05265,1.01555,1.43974,0.00377468,0.00377468,0.00377468
114,5065.67,0.2747,0.29811,1.02786,0.74741,0.73379,0.74041,0.57322,1.18032,1.12036,1.51077,0.00373275,0.00373275,0.00373275
115,5109.7,0.28412,0.30888,1.03724,0.68602,0.73053,0.6922,0.53353,1.14395,1.09438,1.51147,0.00369081,0.00369081,0.00369081
116,5154.12,0.27182,0.30195,1.03074,0.74342,0.72038,0.73879,0.5847,1.08076,1.09464,1.43578,0.00364888,0.00364888,0.00364888
117,5198.55,0.27669,0.29926,1.02336,0.72234,0.74632,0.7478,0.56326,1.22196,1.0634,1.56279,0.00360695,0.00360695,0.00360695
118,5242.65,0.27781,0.29196,1.02681,0.76368,0.7042,0.74085,0.56553,1.14987,1.05213,1.54272,0.00356502,0.00356502,0.00356502
119,5286.86,0.2734,0.29983,1.03233,0.67343,0.76261,0.73387,0.58856,1.08424,1.06193,1.4852,0.00352309,0.00352309,0.00352309
120,5330.97,0.27987,0.29195,1.02905,0.74439,0.79449,0.76746,0.60175,1.12763,1.02877,1.48888,0.00348116,0.00348116,0.00348116
121,5375.06,0.26393,0.28997,1.02679,0.64715,0.7738,0.7368,0.58172,1.09498,1.0438,1.46735,0.00343923,0.00343923,0.00343923
122,5419.17,0.27689,0.30587,1.02927,0.73802,0.65939,0.7108,0.56141,1.07423,1.12771,1.46299,0.00339729,0.00339729,0.00339729
123,5463.23,0.27078,0.30174,1.02497,0.70511,0.58706,0.69388,0.53634,1.08537,1.12802,1.46425,0.00335536,0.00335536,0.00335536
124,5507.4,0.27562,0.29561,1.02633,0.72474,0.66288,0.72167,0.55007,1.04626,1.07635,1.43793,0.00331343,0.00331343,0.00331343
125,5551.52,0.25989,0.28576,1.02076,0.70716,0.80671,0.7492,0.59957,1.03491,1.01917,1.42415,0.0032715,0.0032715,0.0032715
126,5595.63,0.26063,0.28809,1.01696,0.75686,0.74825,0.76157,0.5953,1.0844,1.01859,1.46214,0.00322957,0.00322957,0.00322957
127,5639.72,0.27399,0.29174,1.03613,0.64476,0.74366,0.70852,0.54547,1.07652,1.14488,1.42426,0.00318764,0.00318764,0.00318764
128,5683.98,0.26058,0.282,1.01597,0.70536,0.74849,0.75382,0.59438,1.04582,1.00728,1.42882,0.00314571,0.00314571,0.00314571
129,5728.36,0.26503,0.28864,1.02047,0.75592,0.7775,0.7636,0.5837,1.10915,1.06818,1.48351,0.00310377,0.00310377,0.00310377
130,5772.82,0.25733,0.27139,1.01701,0.67764,0.67456,0.71832,0.57148,1.0454,1.12941,1.42641,0.00306184,0.00306184,0.00306184
131,5816.78,0.26037,0.28256,1.02071,0.74209,0.72663,0.74124,0.59383,1.08032,1.04372,1.43642,0.00301991,0.00301991,0.00301991
