epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
188,8720.3,0.48003,0.59039,2.03794,0.6339,0.70569,0.68496,0.51608,2.66339,2.45997,3.45559,0.0007435,0.0007435,0.0007435
189,8765.33,0.50451,0.5907,2.04917,0.72181,0.65595,0.69565,0.52401,2.67579,2.34993,3.43385,0.000694,0.000694,0.000694
190,8810.35,0.5214,0.61048,2.06484,0.73438,0.68582,0.71856,0.52753,2.78115,2.33556,3.55439,0.0006445,0.0006445,0.0006445
191,8855.66,1.60572,2.77592,2.96639,0.62143,0.68615,0.68709,0.5019,2.62322,2.47447,3.43149,0.000595,0.000595,0.000595
192,8900.81,1.57841,1.71628,2.95218,0.69357,0.69971,0.69764,0.51927,2.71822,2.39225,3.51672,0.0005455,0.0005455,0.0005455
193,8945.66,1.51177,1.55262,2.89457,0.62456,0.70938,0.6918,0.5243,2.641,2.37684,3.48839,0.000496,0.000496,0.000496
194,8990.46,1.48485,1.43182,2.86447,0.74764,0.63806,0.72519,0.53517,2.60189,2.3221,3.45023,0.0004465,0.0004465,0.0004465
195,9035.3,1.47338,1.3976,2.8494,0.69197,0.68961,0.73236,0.54285,2.55723,2.30354,3.37078,0.000397,0.000397,0.000397
196,9080.16,1.46544,1.41454,2.83425,0.74769,0.68727,0.74144,0.55148,2.59154,2.22058,3.42886,0.0003475,0.0003475,0.0003475
197,9125.19,1.45999,1.38736,2.84058,0.6941,0.6703,0.72827,0.53889,2.60146,2.25517,3.43296,0.000298,0.000298,0.000298
198,9170.22,1.45674,1.30525,2.8553,0.6464,0.6916,0.71363,0.52865,2.58155,2.29523,3.40592,0.0002485,0.0002485,0.0002485
199,9215.22,1.4742,1.37635,2.86951,0.67668,0.67504,0.72087,0.53949,2.54459,2.25715,3.36496,0.000199,0.000199,0.000199
200,9260.23,1.42158,1.31052,2.81179,0.75878,0.67927,0.72836,0.55103,2.50834,2.2512,3.33718,0.0001495,0.0001495,0.0001495
