epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
64,3423.75,0.58558,0.69805,2.1282,0.62664,0.62284,0.64991,0.48266,2.48654,2.63238,3.31207,5.07304e-05,5.07304e-05,5.07304e-05
65,3476.63,0.59848,0.73027,2.14484,0.63029,0.50538,0.5822,0.42029,2.87567,3.00444,3.55349,5.03655e-05,5.03655e-05,5.03655e-05
66,3529.53,0.57981,0.68728,2.11881,0.57942,0.55547,0.60431,0.41538,2.82832,2.82912,3.46581,5.00006e-05,5.00006e-05,5.00006e-05
67,3582.5,0.57894,0.66036,2.10945,0.5636,0.61427,0.59641,0.4377,2.65993,2.69121,3.37979,4.96357e-05,4.96357e-05,4.96357e-05
68,3635.51,0.58933,0.72504,2.13428,0.57961,0.63761,0.63885,0.48672,2.48492,2.59882,3.26282,4.92708e-05,4.92708e-05,4.92708e-05
69,3688.65,0.60201,0.69669,2.13331,0.6231,0.65901,0.67394,0.4955,2.57876,2.563,3.37308,4.89058e-05,4.89058e-05,4.89058e-05
70,3741.94,0.59386,0.68606,2.11452,0.703,0.64437,0.68416,0.52024,2.45195,2.47504,3.23844,4.85409e-05,4.85409e-05,4.85409e-05
71,3795.15,0.58327,0.67966,2.13101,0.57971,0.65215,0.66833,0.48904,2.62971,2.56154,3.33905,4.8176e-05,4.8176e-05,4.8176e-05
72,3847.95,0.59154,0.70674,2.12731,0.593,0.63846,0.65357,0.48287,2.60578,2.59811,3.2904,4.78111e-05,4.78111e-05,4.78111e-05
73,3901.04,0.58648,0.67935,2.1219,0.64071,0.59089,0.66439,0.47093,2.7319,2.44241,3.44089,4.74462e-05,4.74462e-05,4.74462e-05
74,3953.96,0.54817,0.6572,2.09262,0.62773,0.54345,0.61058,0.43748,2.77734,2.80813,3.47009,4.70813e-05,4.70813e-05,4.70813e-05
75,4006.79,0.57298,0.70648,2.1208,0.63568,0.66601,0.69165,0.49635,2.98129,2.52148,3.69306,4.67164e-05,4.67164e-05,4.67164e-05
76,4059.82,0.58527,0.7091,2.12256,0.72488,0.67278,0.68065,0.50574,2.5604,2.49974,3.34685,4.63515e-05,4.63515e-05,4.63515e-05
77,4112.86,0.59082,0.66588,2.11486,0.54654,0.62261,0.63011,0.44297,2.9805,2.60249,3.65019,4.59865e-05,4.59865e-05,4.59865e-05
78,4165.83,0.55185,0.66275,2.09357,0.6035,0.6343,0.65182,0.48758,2.57422,2.44231,3.34084,4.56216e-05,4.56216e-05,4.56216e-05
79,4218.96,0.5719,0.64644,2.1263,0.5804,0.61051,0.61319,0.44112,2.5593,2.37092,3.34865,4.52567e-05,4.52567e-05,4.52567e-05
80,4272.07,0.56287,0.64577,2.09426,0.66991,0.67966,0.70708,0.51571,2.60023,2.21406,3.27632,4.48918e-05,4.48918e-05,4.48918e-05
81,4324.61,0.57137,0.67489,2.12108,0.69984,0.62967,0.70236,0.48962,2.78439,2.4044,3.4963,4.45269e-05,4.45269e-05,4.45269e-05
82,4377.23,0.56773,0.64462,2.1068,0.63813,0.72484,0.70952,0.54224,2.38062,2.49481,3.10797,4.4162e-05,4.4162e-05,4.4162e-05
83,4430.08,0.55785,0.66575,2.10542,0.64802,0.59043,0.65816,0.49059,2.48127,2.43269,3.22884,4.37971e-05,4.37971e-05,4.37971e-05
84,4482.91,0.57454,0.6866,2.11357,0.59504,0.64983,0.63923,0.48752,2.31124,2.54829,3.13531,4.34321e-05,4.34321e-05,4.34321e-05
85,4535.8,0.54302,0.65087,2.09429,0.62144,0.62541,0.67918,0.53189,2.35522,2.30077,3.06066,4.30672e-05,4.30672e-05,4.30672e-05
86,4588.51,0.56492,0.65779,2.10141,0.6217,0.65709,0.66126,0.50912,2.53142,2.41784,3.2442,4.27023e-05,4.27023e-05,4.27023e-05
87,4641.33,0.58121,0.66953,2.11795,0.59426,0.72348,0.68352,0.53463,2.45089,2.28169,3.18379,4.23374e-05,4.23374e-05,4.23374e-05
88,4694.3,0.56906,0.63767,2.10295,0.69424,0.673,0.71447,0.52519,2.67049,2.38449,3.31793,4.19725e-05,4.19725e-05,4.19725e-05
89,4747.17,0.54527,0.64186,2.09061,0.63116,0.69388,0.68417,0.53399,2.21469,2.40829,3.06625,4.16076e-05,4.16076e-05,4.16076e-05
90,4799.97,0.55561,0.65156,2.09915,0.63933,0.6736,0.6538,0.48927,2.42513,2.39097,3.19866,4.12427e-05,4.12427e-05,4.12427e-05
91,4853,0.53274,0.61624,2.09022,0.59856,0.68386,0.65981,0.48893,2.5286,2.37663,3.35504,4.08777e-05,4.08777e-05,4.08777e-05
92,4905.91,0.52731,0.61751,2.07432,0.61718,0.59761,0.61134,0.45024,2.46321,2.54284,3.24417,4.05128e-05,4.05128e-05,4.05128e-05
